date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:44:28	0/-1	---M--	301	error ('')			https://www.fedex.com/en-us/shipping/freight/international/priority-economy.html	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/shipping/freight/international/priority-economy.770.delayed	(from https://www.fedex.com/en-us/shipping/freight/resources/calculate-freight-quote.html)
19:44:30	81666/81666	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Jul%202025%2003:46:41%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/freight/images/2020/Q4/2019_FedEx_777_S6A1156.jpg	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/freight/images/2020/Q4/2019_FedEx_777_S6A1156.jpg	(from https://www.fedex.com/en-us/shipping/freight/resources/calculate-freight-quote.html)
19:44:31	397/397	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2017%20Feb%202026%2018:44:28%20GMT	https://www.fedex.com/en-us/shipping/current-rates/surcharges-and-fees.html	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/shipping/current-rates/surcharges-and-fees.772.delayed	(from https://www.fedex.com/en-us/shipping/freight/resources/calculate-freight-quote.html)
19:44:32	0/-1	---M--	301	error ('')			https://www.fedex.com/en-us/shipping/current-rates/surcharges-and-fees.html	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/shipping/current-rates/surcharges-and-fees.774.delayed	(from https://www.fedex.com/en-us/shipping/freight/resources/calculate-freight-quote.html)
19:44:32	95375/95375	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Jul%202025%2000:00:45%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/freight/images/2020/Q4/20170627_MK_B48I0294_11921173.jpg	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/freight/images/2020/Q4/20170627_MK_B48I0294_11921173.jpg	(from https://www.fedex.com/en-us/shipping/freight/resources/calculate-freight-quote.html)
19:44:33	93413/93413	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Jul%202025%2003:46:41%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/freight/images/2020/Q4/B_master_dm_13_004_03_03_03_326_160_110_2.jpg	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/freight/images/2020/Q4/B_master_dm_13_004_03_03_03_326_160_110_2.jpg	(from https://www.fedex.com/en-us/shipping/freight/resources/calculate-freight-quote.html)
19:44:33	68324/68324	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2017%20Feb%202026%2018:44:30%20GMT	https://www.fedex.com/en-us/open-account-old.html	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/open-account-old.html	(from https://www.fedex.com/en-us/shipping/freight/resources/calculate-freight-quote.html)
19:44:33	0/-1	---M--	301	error ('')			https://www.fedex.com/en-us/great-rates.html	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/great-rates.777.delayed	(from https://www.fedex.com/en-us/shipping/freight/resources/calculate-freight-quote.html)
19:44:33	0/-1	---M--	301	error ('')			https://www.fedex.com/en-us/shipping/freight-services/international-air-freight-quote.html	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/shipping/freight-services/international-air-freight-quote.778.delayed	(from https://www.fedex.com/en-us/shipping/freight/resources/calculate-freight-quote.html)
19:44:34	4648/4648	---M--	200	added ('OK')	image/png	date:Tue,%2008%20Jul%202025%2013:55:49%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/freight/images/2020/Q4/icon-hand.png	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/freight/images/2020/Q4/icon-hand.png	(from https://www.fedex.com/en-us/shipping/freight/resources/calculate-freight-quote.html)
19:44:34	29942/29942	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Feb%202026%2015:54:35%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/shipping/images/MultiweightExample_Comparison_Individual.jpg	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/shipping/images/MultiweightExample_Comparison_Individual.jpg	(from https://www.fedex.com/en-us/shipping/freight/resources/calculate-freight-quote.html)
19:44:36	28128/28128	---M--	200	added ('OK')	image/jpeg	date:Wed,%2004%20Feb%202026%2021:50:42%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/shipping/images/MultiweightExample_Comparison_Single.jpg	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/shipping/images/MultiweightExample_Comparison_Single.jpg	(from https://www.fedex.com/en-us/shipping/freight/resources/calculate-freight-quote.html)
19:44:36	306/306	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2017%20Feb%202026%2018:44:33%20GMT	https://www.fedex.com/en-us/sales-consult-form	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/sales-consult-form	(from https://www.fedex.com/en-us/shipping/freight/resources/calculate-freight-quote.html)
19:44:39	19372/19372	---M--	200	added ('OK')	image/png	date:Tue,%2008%20Jul%202025%2003:46:42%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/freight/images/2020/Q4/icon_Consultation.png	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/freight/images/2020/Q4/icon_Consultation.png	(from https://www.fedex.com/en-us/shipping/freight/resources/calculate-freight-quote.html)
19:44:40	0/-1	---M--	301	error ('')			https://www.fedex.com/en-us/create-account/account-management.html	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/create-account/account-management.77f.delayed	(from https://www.fedex.com/en-us/small-business/sales-support.html)
19:44:40	95115/95115	---M--	200	added ('OK')	image/jpeg	date:Fri,%2008%20Aug%202025%2012:07:17%20GMT	https://www.fedex.com/content/dam/fedex-com/hero-images/shipping-hero.jpg	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex-com/hero-images/shipping-hero.jpg	(from https://www.fedex.com/en-us/shipping/freight/ltl/quote.html)
19:44:42	41043/41043	---M--	200	added ('OK')	image/jpeg	etag:%228QZu95WnFX6yRDyCGRsuStOybRj7VHQydYqCZZbWN1A%22	https://cdn.bfldr.com/I22OPSFM/at/6r3zncrs7s55t5kc6szsq2h/fy21_apac_297.jpg?format=jpg&crop=6362%2C4051%2Cx1521%2Cy912&width=727&height=463&auto=webp&	C:/Users/DELL/Documents/FedEx/cdn.bfldr.com/I22OPSFM/at/6r3zncrs7s55t5kc6szsq2h/fy21_apac_29769d7.jpg	(from https://www.fedex.com/en-us/small-business/sales-support.html)
19:44:43	1208/1208	---M--	200	added ('OK')	image/png	etag:%226TSJDRqLe12ROXf4YmzRLbe4tha3Rkbzfa8vC/wapqg%22	https://cdn.bfldr.com/I22OPSFM/at/brcfk9vncn3mgkck76xggq2q/Purple_Phone_Icon_-_Large.png?auto=webp&fit=bounds&format=png&width=727&height=463	C:/Users/DELL/Documents/FedEx/cdn.bfldr.com/I22OPSFM/at/brcfk9vncn3mgkck76xggq2q/Purple_Phone_Icon_-_Largef917.png	(from https://www.fedex.com/en-us/small-business/sales-support.html)
19:44:44	51044/51044	---M--	200	added ('OK')	image/jpeg	etag:%22OZzu8jWYjkTMB3NJKRwgzaE74kpo5zAmFlcNsMtK1gw%22	https://cdn.bfldr.com/I22OPSFM/at/k9h479h58c5v6bbcw3pfr8z/V2_20180418_SW_1797_189880642.jpg?format=jpg&crop=5566%2C3545%2Cx2212%2Cy259&width=727&height=463&auto=webp&	C:/Users/DELL/Documents/FedEx/cdn.bfldr.com/I22OPSFM/at/k9h479h58c5v6bbcw3pfr8z/V2_20180418_SW_1797_18988064290b9.jpg	(from https://www.fedex.com/en-us/small-business/sales-support.html)
19:44:44	66054/66054	---M--	200	added ('OK')	image/jpeg	etag:%22vSHe8pAw+Scs3hpYsHxGRaQSddd6HehprXJD5Y9685I%22	https://cdn.bfldr.com/I22OPSFM/at/n7svjg5nf49gm7vt5jxsfnk/220412-MK-FEDEX-KANGA-2490.jpg?format=jpg&crop=5472%2C3485%2Cx184%2Cy639&width=727&height=463&auto=webp&	C:/Users/DELL/Documents/FedEx/cdn.bfldr.com/I22OPSFM/at/n7svjg5nf49gm7vt5jxsfnk/220412-MK-FEDEX-KANGA-2490dd4c.jpg	(from https://www.fedex.com/en-us/small-business/sales-support.html)
19:44:45	71043/71043	---M--	200	added ('OK')	image/jpeg	date:Sun,%2008%20Feb%202026%2020:26:15%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/shipping/images/POD_MultiplePackages.jpg	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/shipping/images/POD_MultiplePackages.jpg	(from https://www.fedex.com/en-us/shipping/multiweight.html)
19:44:47	78341/78341	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Feb%202026%2017:40:35%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/shipping/images/MultiweightExample_3Packages.jpg	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/shipping/images/MultiweightExample_3Packages.jpg	(from https://www.fedex.com/en-us/shipping/multiweight.html)
19:44:47	69639/69639	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Feb%202026%2023:27:57%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/shipping/images/MultiweightExample_LowestCost.jpg	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/shipping/images/MultiweightExample_LowestCost.jpg	(from https://www.fedex.com/en-us/shipping/multiweight.html)
19:44:48	1/1	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2017%20Feb%202026%2018:44:45%20GMT	https://www.fedex.com/en-us/shipping/international-1-3-business-day1.html	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/shipping/international-1-3-business-day1.787.delayed	(from https://www.fedex.com/en-us/shipping/multiweight.html)
19:44:48	0/-1	---M--	301	error ('')			https://www.fedex.com/en-us/shipping/international-1-3-business-day.html	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/shipping/international-1-3-business-day.788.delayed	(from https://www.fedex.com/en-us/shipping/multiweight.html)
19:44:48	0/-1	---M--	301	error ('')			https://www.fedex.com/en-us/shipping/international-1-3-business-day1.html	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/shipping/international-1-3-business-day1.789.delayed	(from https://www.fedex.com/en-us/shipping/multiweight.html)
19:44:48	0/-1	---M--	301	error ('')			https://www.fedex.com/en-us/shipping/international-1-3-business-day.html	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/shipping/international-1-3-business-day.78a.delayed	(from https://www.fedex.com/en-us/shipping/multiweight.html)
19:44:48	0/-1	---M--	301	error ('')			https://www.fedex.com/en-us/shipping/international-economy.html	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/shipping/international-economy.78b.delayed	(from https://www.fedex.com/en-us/shipping/multiweight.html)
19:44:48	727/727	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2017%20Feb%202026%2018:44:45%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/shipping/images/Purple%20OVER%20100%20LB%20Icon%20%c3%8e%c2%93%c3%83%c2%87%c3%83%c2%b4%20Large@3x.png	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/shipping/images/Purple%20OVER%20100%20LB%20Icon%20%c3%8e%c2%93%c3%83%c2%87%c3%83%c2%b4%20Large@3x.png	(from https://www.fedex.com/en-us/shipping/multiweight.html)
19:44:48	4188/4188	---M--	200	added ('OK')	image/png	date:Sun,%2024%20Sep%202023%2017:13:32%20GMT	https://www.fedex.com/content/dam/fedex/lac-latin-america/images/2022/hot-sale/MX_EN_2022_1_master_png_purple-customer-service-icon_mkt.png	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/lac-latin-america/images/2022/hot-sale/MX_EN_2022_1_master_png_purple-customer-service-icon_mkt.png	(from https://www.fedex.com/en-us/shipping/multiweight.html)
19:44:49	68422/68422	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Feb%202026%2017:23:00%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/shipping/images/POD_fy21_freight_49_727x727.jpg	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/shipping/images/POD_fy21_freight_49_727x727.jpg	(from https://www.fedex.com/en-us/shipping/multiweight.html)
19:44:49	88441/88441	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Feb%202026%2018:58:53%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/shipping/images/POD_fy21_shutterstock_181_727x727.jpg	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/shipping/images/POD_fy21_shutterstock_181_727x727.jpg	(from https://www.fedex.com/en-us/shipping/multiweight.html)
19:44:50	90125/90125	---M--	200	added ('OK')	image/jpeg	date:Wed,%2004%20Feb%202026%2017:15:45%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/shipping/images/POD_woman_delivery_driver_hiring_727x463.jpg	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/shipping/images/POD_woman_delivery_driver_hiring_727x463.jpg	(from https://www.fedex.com/en-us/shipping/multiweight.html)
19:44:50	367/367	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2017%20Feb%202026%2018:44:47%20GMT	https://www.fedex.com/en-us/shipping/freight/resources.html	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/shipping/freight/resources.html	(from https://www.fedex.com/en-us/shipping/freight/resources/packing-guide.html)
19:44:51	93718/93718	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Feb%202026%2013:32:07%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/shipping/images/20170627_MK_B48I4000_11921173-1_727x4631.jpg	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/shipping/images/20170627_MK_B48I4000_11921173-1_727x4631.jpg	(from https://www.fedex.com/en-us/shipping/freight/resources/packing-guide.html)
19:44:53	93970/93970	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Feb%202026%2018:46:40%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/shipping/images/bm22-113-1_727x4631.jpg	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/shipping/images/bm22-113-1_727x4631.jpg	(from https://www.fedex.com/en-us/shipping/freight/resources/packing-guide.html)
19:44:53	66537/66537	---M--	200	added ('OK')	image/jpeg	date:Sun,%2008%20Feb%202026%2020:40:34%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/shipping/images/pallet_types.jpg	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/shipping/images/pallet_types.jpg	(from https://www.fedex.com/en-us/shipping/freight/resources/packing-guide.html)
19:44:54	495161/495161	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Feb%202026%2018:44:51%20GMT	https://www.fedex.com/en-us/shipping/freight/resources/packing-guide/pallets.html	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/shipping/freight/resources/packing-guide/pallets.html	(from https://www.fedex.com/en-us/shipping/freight/resources/packing-guide.html)
19:44:54	32565/32565	---M--	200	added ('OK')	image/jpeg	date:Wed,%2004%20Feb%202026%2022:07:12%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/shipping/images/master-k10450%201.jpg	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/shipping/images/master-k10450%201.jpg	(from https://www.fedex.com/en-us/shipping/freight/resources/packing-guide.html)
19:44:56	350175/350175	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Feb%202026%2018:44:53%20GMT	https://www.fedex.com/en-us/shipping/freight/resources/packing-guide/crates.html	C:/Users/DELL/Documents/FedEx/www.fedex.com/en-us/shipping/freight/resources/packing-guide/crates.html	(from https://www.fedex.com/en-us/shipping/freight/resources/packing-guide.html)
19:44:56	23554/23554	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Feb%202026%2019:45:44%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/shipping/images/POD-Gaylord_NonBrand_Box_Angled_Pallet-463x463_retouched%201.jpg	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/shipping/images/POD-Gaylord_NonBrand_Box_Angled_Pallet-463x463_retouched%201.jpg	(from https://www.fedex.com/en-us/shipping/freight/resources/packing-guide.html)
19:44:57	26067/26067	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Feb%202026%2019:25:06%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/shipping/images/Bags2%2011.jpg	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/shipping/images/Bags2%2011.jpg	(from https://www.fedex.com/en-us/shipping/freight/resources/packing-guide.html)
19:44:57	28962/28962	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Feb%202026%2015:14:32%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/shipping/images/Drum2%2011.jpg	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/shipping/images/Drum2%2011.jpg	(from https://www.fedex.com/en-us/shipping/freight/resources/packing-guide.html)
19:44:58	34757/34757	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Feb%202026%2020:09:42%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/shipping/images/Spools%201.jpg	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/shipping/images/Spools%201.jpg	(from https://www.fedex.com/en-us/shipping/freight/resources/packing-guide.html)
19:44:58	28614/28614	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Feb%202026%2012:02:59%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/shipping/images/TransitCases%201.jpg	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/shipping/images/TransitCases%201.jpg	(from https://www.fedex.com/en-us/shipping/freight/resources/packing-guide.html)
19:44:59	8562/8562	---M--	200	added ('OK')	image/jpeg	date:Sat,%2007%20Feb%202026%2017:32:39%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/shipping/images/POD-FoamCushioning_square%2011.jpg	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/shipping/images/POD-FoamCushioning_square%2011.jpg	(from https://www.fedex.com/en-us/shipping/freight/resources/packing-guide.html)
19:44:59	15543/15543	---M--	200	added ('OK')	image/jpeg	date:Sat,%2007%20Feb%202026%2017:32:38%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/shipping/images/POD-Blocking_square%2011.jpg	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/shipping/images/POD-Blocking_square%2011.jpg	(from https://www.fedex.com/en-us/shipping/freight/resources/packing-guide.html)
19:45:00	14654/14654	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Feb%202026%2014:42:51%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/shipping/images/POD-Bracing_square%2011.jpg	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/shipping/images/POD-Bracing_square%2011.jpg	(from https://www.fedex.com/en-us/shipping/freight/resources/packing-guide.html)
19:45:00	11545/11545	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Feb%202026%2002:35:49%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/shipping/images/POD-LoadProtectors_square%2011.jpg	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/shipping/images/POD-LoadProtectors_square%2011.jpg	(from https://www.fedex.com/en-us/shipping/freight/resources/packing-guide.html)
19:45:01	10539/10539	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Feb%202026%2007:32:35%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/shipping/images/POD-EdgeBoards_square%2011.jpg	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/shipping/images/POD-EdgeBoards_square%2011.jpg	(from https://www.fedex.com/en-us/shipping/freight/resources/packing-guide.html)
19:45:01	15853/15853	---M--	200	added ('OK')	image/jpeg	date:Wed,%2004%20Feb%202026%2020:06:22%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/shipping/images/POD-Bands_square%2011.jpg	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/shipping/images/POD-Bands_square%2011.jpg	(from https://www.fedex.com/en-us/shipping/freight/resources/packing-guide.html)
19:45:02	12074/12074	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Feb%202026%2008:39:07%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/shipping/images/POD-StretchWrap_square%2011.jpg	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/shipping/images/POD-StretchWrap_square%2011.jpg	(from https://www.fedex.com/en-us/shipping/freight/resources/packing-guide.html)
19:45:02	90572/90572	---M--	200	added ('OK')	image/jpeg	date:Sat,%2007%20Feb%202026%2002:22:34%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/shipping/images/POD-SpecialtyFreight-Tires_on_gray.jpg	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/shipping/images/POD-SpecialtyFreight-Tires_on_gray.jpg	(from https://www.fedex.com/en-us/shipping/freight/resources/packing-guide.html)
19:45:03	41080/41080	---M--	200	added ('OK')	image/jpeg	date:Wed,%2004%20Feb%202026%2019:49:49%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/shipping/images/POD-SpecialtyFreight-Engines-3_on_gray.jpg	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/shipping/images/POD-SpecialtyFreight-Engines-3_on_gray.jpg	(from https://www.fedex.com/en-us/shipping/freight/resources/packing-guide.html)
19:45:03	93099/93099	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Feb%202026%2008:39:07%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/shipping/images/POD-SpecialtyFreight-LongFreight_on_gray.jpg	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/shipping/images/POD-SpecialtyFreight-LongFreight_on_gray.jpg	(from https://www.fedex.com/en-us/shipping/freight/resources/packing-guide.html)
19:45:03	60950/60950	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Feb%202026%2017:49:35%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/shipping/images/POD-SpecialtyFreight-FlatItems_on_gray.jpg	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/shipping/images/POD-SpecialtyFreight-FlatItems_on_gray.jpg	(from https://www.fedex.com/en-us/shipping/freight/resources/packing-guide.html)
19:45:04	39423/39423	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Feb%202026%2016:41:12%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/shipping/images/POD-SpecialtyFreight-SensEquip_on_gray.jpg	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/shipping/images/POD-SpecialtyFreight-SensEquip_on_gray.jpg	(from https://www.fedex.com/en-us/shipping/freight/resources/packing-guide.html)
19:45:05	96708/96708	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Feb%202026%2021:53:26%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/shipping/images/HowToMarkLabel1.jpg	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/shipping/images/HowToMarkLabel1.jpg	(from https://www.fedex.com/en-us/shipping/freight/resources/packing-guide.html)
19:45:05	73906/73906	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Mar%202025%2013:20:56%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/freight/images/2021/POD-Label-CautionLightBulbs.jpg	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/freight/images/2021/POD-Label-CautionLightBulbs.jpg	(from https://www.fedex.com/en-us/shipping/freight/resources/packing-guide.html)
19:45:05	80546/80546	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Mar%202025%2018:16:27%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/freight/images/2021/POD-Label-CautionSheetMetalProduct.jpg	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/freight/images/2021/POD-Label-CautionSheetMetalProduct.jpg	(from https://www.fedex.com/en-us/shipping/freight/resources/packing-guide.html)
19:45:06	94835/94835	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Mar%202025%2013:47:44%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/freight/images/2021/POD-Label-ReelsMustRemainUpright.jpg	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/freight/images/2021/POD-Label-ReelsMustRemainUpright.jpg	(from https://www.fedex.com/en-us/shipping/freight/resources/packing-guide.html)
19:45:06	98184/98184	---M--	200	added ('OK')	image/jpeg	date:Wed,%2026%20Mar%202025%2013:16:17%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/freight/images/2021/POD-Label-WARNINGNarrowSkidBlades.jpg	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/freight/images/2021/POD-Label-WARNINGNarrowSkidBlades.jpg	(from https://www.fedex.com/en-us/shipping/freight/resources/packing-guide.html)
19:45:08	67557/67557	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Mar%202025%2013:47:44%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/freight/images/2021/POD-Label-DONOTBREAKBANDING.jpg	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/freight/images/2021/POD-Label-DONOTBREAKBANDING.jpg	(from https://www.fedex.com/en-us/shipping/freight/resources/packing-guide.html)
19:45:08	99248/99248	---M--	200	added ('OK')	image/jpeg	date:Wed,%2026%20Mar%202025%2014:53:57%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/freight/images/2021/POD-Label-TopHeavyBlocking.jpg	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/freight/images/2021/POD-Label-TopHeavyBlocking.jpg	(from https://www.fedex.com/en-us/shipping/freight/resources/packing-guide.html)
19:45:08	77571/77571	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Mar%202025%2015:40:00%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/freight/images/2021/POD-Label-FRAGILE.jpg	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/freight/images/2021/POD-Label-FRAGILE.jpg	(from https://www.fedex.com/en-us/shipping/freight/resources/packing-guide.html)
19:45:09	83314/83314	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Mar%202025%2016:52:00%20GMT	https://www.fedex.com/content/dam/fedex/us-united-states/freight/images/2021/POD-Label-DONOTDOUBLESTACK.jpg	C:/Users/DELL/Documents/FedEx/www.fedex.com/content/dam/fedex/us-united-states/freight/images/2021/POD-Label-DONOTDOUBLESTACK.jpg	(from https://www.fedex.com/en-us/shipping/freight/resources/packing-guide.html)
